OBJECTID;pointid;grid_code;POINT_X;POINT_Y
5347;1713316;6.400000095;533211.25;152621.75
5348;1713317;6.099999905;533211.75;152621.75
5349;1713318;5.699999809;533212.25;152621.75
5350;1713319;7.099999905;533213.25;152621.75
5351;1713320;4.400000095;533213.75;152621.75
5352;1714688;4.900000095;533173.25;152621.25
5353;1714689;5.300000191;533173.75;152621.25
5354;1714690;5.5;533174.25;152621.25
5355;1714691;5.300000191;533174.75;152621.25
5356;1714692;4.900000095;533175.25;152621.25
5357;1714693;5.199999809;533175.75;152621.25
5358;1714694;5.099999905;533176.25;152621.25
5359;1714695;4.800000191;533176.75;152621.25
5360;1714696;4.800000191;533177.25;152621.25
5361;1714697;5;533177.75;152621.25
5362;1714698;5;533178.25;152621.25
5363;1714699;4.800000191;533178.75;152621.25
5364;1714700;4.5;533179.25;152621.25
5365;1714701;4.5;533179.75;152621.25
5366;1714702;4;533180.25;152621.25
5367;1714703;4.099999905;533180.75;152621.25
5368;1714704;3.5;533181.25;152621.25
5369;1714705;5.099999905;533192.75;152621.25
5370;1714706;6.5;533193.25;152621.25
5371;1714707;7.400000095;533193.75;152621.25
5372;1714708;7.099999905;533194.25;152621.25
5373;1714709;8.199999809;533194.75;152621.25
5374;1714710;7.599999905;533195.25;152621.25
5375;1714711;7.5;533195.75;152621.25
5376;1714712;7.599999905;533196.25;152621.25
5377;1714713;6.5;533196.75;152621.25
5378;1714714;12.10000038;533197.25;152621.25
5379;1714715;11.5;533197.75;152621.25
5380;1714716;8.300000191;533198.25;152621.25
5381;1714717;13.60000038;533198.75;152621.25
5382;1714718;13.30000019;533199.25;152621.25
5383;1714719;11.60000038;533199.75;152621.25
5384;1714720;12.19999981;533200.25;152621.25
5385;1714721;14.30000019;533200.75;152621.25
5386;1714722;10.39999962;533201.25;152621.25
5387;1714723;9.600000381;533201.75;152621.25
5388;1714724;14.19999981;533202.25;152621.25
5389;1714725;14.69999981;533202.75;152621.25
5390;1714726;14;533203.25;152621.25
5391;1714727;12.80000019;533203.75;152621.25
5392;1714728;13.39999962;533204.25;152621.25
5393;1714729;13.5;533204.75;152621.25
5394;1714730;13.10000038;533205.25;152621.25
5395;1714731;8.199999809;533205.75;152621.25
5396;1714732;14.30000019;533206.25;152621.25
5397;1714733;12.80000019;533206.75;152621.25
5398;1714734;10.80000019;533207.25;152621.25
5399;1714735;11.80000019;533207.75;152621.25
5400;1714736;12.80000019;533208.25;152621.25
5401;1714737;12.39999962;533208.75;152621.25
5402;1714738;12.69999981;533209.25;152621.25
5403;1714739;4.599999905;533210.75;152621.25
5404;1714740;6.5;533211.25;152621.25
5405;1714741;5.199999809;533211.75;152621.25
5406;1714742;5.599999905;533212.25;152621.25
5407;1714743;6.599999905;533212.75;152621.25
5408;1714744;5.199999809;533213.25;152621.25
5409;1714745;5.099999905;533213.75;152621.25
5410;1714746;4.300000191;533214.25;152621.25
5411;1714747;4.800000191;533214.75;152621.25
5412;1714748;5.300000191;533215.25;152621.25
5413;1716114;5.199999809;533173.75;152620.75
5414;1716115;6;533174.25;152620.75
5415;1716116;5.300000191;533174.75;152620.75
5416;1716117;5.199999809;533175.25;152620.75
5417;1716118;4.900000095;533175.75;152620.75
5418;1716119;5;533176.25;152620.75
5419;1716120;5.400000095;533176.75;152620.75
5420;1716121;4.900000095;533177.25;152620.75
5421;1716122;5.099999905;533177.75;152620.75
5422;1716123;4.400000095;533178.25;152620.75
5423;1716124;4.599999905;533178.75;152620.75
5424;1716125;4.199999809;533179.25;152620.75
5425;1716126;4.300000191;533179.75;152620.75
5426;1716127;3.799999952;533180.25;152620.75
5427;1716128;4;533180.75;152620.75
5428;1716129;4.800000191;533192.75;152620.75
5429;1716130;4.800000191;533193.25;152620.75
5430;1716131;5.5;533193.75;152620.75
5431;1716132;7;533194.25;152620.75
5432;1716133;7.099999905;533194.75;152620.75
5433;1716134;7.400000095;533195.25;152620.75
5434;1716135;4.800000191;533195.75;152620.75
5435;1716136;5.5;533196.25;152620.75
5436;1716137;7.099999905;533196.75;152620.75
5437;1716138;12.30000019;533197.25;152620.75
5438;1716139;12.80000019;533197.75;152620.75
5439;1716140;13.5;533198.25;152620.75
5440;1716141;14;533198.75;152620.75
5441;1716142;14.60000038;533199.25;152620.75
5442;1716143;15.39999962;533199.75;152620.75
5443;1716144;14.30000019;533200.25;152620.75
5444;1716145;15.39999962;533200.75;152620.75
5445;1716146;15.39999962;533201.25;152620.75
5446;1716147;10.30000019;533201.75;152620.75
5447;1716148;14.80000019;533202.25;152620.75
5448;1716149;13.69999981;533202.75;152620.75
5449;1716150;13.10000038;533203.25;152620.75
5450;1716151;14.69999981;533203.75;152620.75
5451;1716152;11.80000019;533204.25;152620.75
5452;1716153;10.80000019;533204.75;152620.75
5453;1716154;9.899999619;533205.25;152620.75
5454;1716155;12.60000038;533205.75;152620.75
5455;1716156;14.60000038;533206.25;152620.75
5456;1716157;12.89999962;533206.75;152620.75
5457;1716158;14.5;533207.25;152620.75
5458;1716159;14.30000019;533207.75;152620.75
5459;1716160;12.80000019;533208.25;152620.75
5460;1716161;13.10000038;533208.75;152620.75
5461;1716162;8;533209.25;152620.75
5462;1716163;7;533209.75;152620.75
5463;1716164;5.5;533210.25;152620.75
5464;1716165;4.199999809;533210.75;152620.75
5465;1716166;4.699999809;533211.75;152620.75
5466;1716167;4.900000095;533212.25;152620.75
5467;1716168;5.099999905;533212.75;152620.75
5468;1716169;5.400000095;533213.25;152620.75
5469;1716170;5.300000191;533213.75;152620.75
5470;1716171;5.099999905;533214.25;152620.75
5471;1716172;4.5;533214.75;152620.75
5472;1716173;3.700000048;533215.25;152620.75
5473;1717539;5.300000191;533173.25;152620.25
5474;1717540;4.900000095;533173.75;152620.25
5475;1717541;5;533174.25;152620.25
5476;1717542;5.099999905;533174.75;152620.25
5477;1717543;4.800000191;533175.25;152620.25
5478;1717544;4.900000095;533175.75;152620.25
5479;1717545;4.400000095;533176.25;152620.25
5480;1717546;5;533176.75;152620.25
5481;1717547;5;533177.25;152620.25
5482;1717548;5;533177.75;152620.25
5483;1717549;4.5;533178.25;152620.25
5484;1717550;4.300000191;533178.75;152620.25
5485;1717551;4.199999809;533179.25;152620.25
5486;1717552;3.900000095;533179.75;152620.25
5487;1717553;5.199999809;533192.75;152620.25
5488;1717554;4.699999809;533193.25;152620.25
5489;1717555;4;533193.75;152620.25
5490;1717556;5.900000095;533194.25;152620.25
5491;1717557;7.300000191;533194.75;152620.25
5492;1717558;5.599999905;533195.25;152620.25
5493;1717559;5.900000095;533195.75;152620.25
5494;1717560;4.800000191;533196.25;152620.25
5495;1717561;10.60000038;533196.75;152620.25
5496;1717562;11.5;533197.25;152620.25
5497;1717563;9.100000381;533197.75;152620.25
5498;1717564;13.89999962;533198.25;152620.25
5499;1717565;13;533198.75;152620.25
5500;1717566;14.89999962;533199.25;152620.25
5501;1717567;11.19999981;533199.75;152620.25
5502;1717568;13.69999981;533200.25;152620.25
5503;1717569;16.10000038;533200.75;152620.25
5504;1717570;14.5;533201.25;152620.25
5505;1717571;13.89999962;533202.25;152620.25
5506;1717572;14;533202.75;152620.25
5507;1717573;11.30000019;533203.25;152620.25
5508;1717574;14.39999962;533203.75;152620.25
5509;1717575;4.099999905;533204.25;152620.25
5510;1717576;11.10000038;533204.75;152620.25
5511;1717577;12.80000019;533205.25;152620.25
5512;1717578;15.69999981;533205.75;152620.25
5513;1717579;15.10000038;533206.25;152620.25
5514;1717580;13.30000019;533206.75;152620.25
5515;1717581;13.30000019;533207.25;152620.25
5516;1717582;14.10000038;533207.75;152620.25
5517;1717583;14.30000019;533208.25;152620.25
5518;1717584;8.300000191;533208.75;152620.25
5519;1717585;8.100000381;533209.25;152620.25
5520;1717586;7.300000191;533209.75;152620.25
5521;1717587;6.900000095;533210.25;152620.25
5522;1717588;4.400000095;533210.75;152620.25
5523;1717589;5;533211.75;152620.25
5524;1717590;5.5;533212.25;152620.25
5525;1717591;6.199999809;533212.75;152620.25
5526;1717592;6;533213.25;152620.25
5527;1718966;5.199999809;533174.25;152619.75
5528;1718967;4.5;533175.25;152619.75
5529;1718968;4.699999809;533175.75;152619.75
5530;1718969;4.5;533176.25;152619.75
5531;1718970;4.699999809;533176.75;152619.75
5532;1718971;4.900000095;533177.25;152619.75
5533;1718972;5;533177.75;152619.75
5534;1718973;4.400000095;533178.25;152619.75
5535;1718974;3.799999952;533178.75;152619.75
5536;1718975;4.400000095;533193.25;152619.75
5537;1718976;4.400000095;533193.75;152619.75
5538;1718977;7;533194.75;152619.75
5539;1718978;7.099999905;533195.75;152619.75
5540;1718979;9.600000381;533196.25;152619.75
5541;1718980;10.89999962;533196.75;152619.75
5542;1718981;10.30000019;533197.25;152619.75
5543;1718982;11;533197.75;152619.75
5544;1718983;8;533198.25;152619.75
5545;1718984;13.69999981;533198.75;152619.75
5546;1718985;14.39999962;533199.25;152619.75
5547;1718986;11.30000019;533199.75;152619.75
5548;1718987;14.60000038;533200.25;152619.75
5549;1718988;12.80000019;533200.75;152619.75
5550;1718989;13.89999962;533201.25;152619.75
5551;1718990;9.899999619;533201.75;152619.75
5552;1718991;14.69999981;533202.25;152619.75
5553;1718992;16.20000076;533202.75;152619.75
5554;1718993;16.10000038;533203.25;152619.75
5555;1718994;15.5;533203.75;152619.75
5556;1718995;11.39999962;533204.25;152619.75
5557;1718996;13.5;533204.75;152619.75
5558;1718997;14.19999981;533205.25;152619.75
5559;1718998;15.30000019;533205.75;152619.75
5560;1718999;14.80000019;533206.25;152619.75
5561;1719000;13.10000038;533206.75;152619.75
5562;1719001;12.5;533207.25;152619.75
5563;1719002;13.10000038;533207.75;152619.75
5564;1719003;14.19999981;533208.25;152619.75
5565;1719004;10.30000019;533208.75;152619.75
5566;1719005;6.900000095;533209.75;152619.75
5567;1719006;6;533210.25;152619.75
5568;1719007;6.400000095;533210.75;152619.75
5569;1719008;6.400000095;533211.25;152619.75
5570;1719009;5;533211.75;152619.75
5571;1719010;6.400000095;533212.75;152619.75
5572;1719011;6.300000191;533213.25;152619.75
5573;1719012;6.300000191;533213.75;152619.75
5574;1720395;4.300000191;533175.25;152619.25
5575;1720396;4.5;533175.75;152619.25
5576;1720397;4.300000191;533176.75;152619.25
5577;1720398;4.599999905;533177.25;152619.25
5578;1720399;3.599999905;533178.75;152619.25
5579;1720400;5.199999809;533195.25;152619.25
5580;1720401;5.400000095;533195.75;152619.25
5581;1720402;8.5;533196.25;152619.25
5582;1720403;11.5;533196.75;152619.25
5583;1720404;10.89999962;533197.25;152619.25
5584;1720405;10.30000019;533197.75;152619.25
5585;1720406;9.300000191;533198.25;152619.25
5586;1720407;8.100000381;533198.75;152619.25
5587;1720408;14.89999962;533199.25;152619.25
5588;1720409;13.39999962;533199.75;152619.25
5589;1720410;14.80000019;533200.25;152619.25
5590;1720411;14.10000038;533200.75;152619.25
5591;1720412;12.80000019;533201.25;152619.25
5592;1720413;15.69999981;533201.75;152619.25
5593;1720414;16.20000076;533202.25;152619.25
5594;1720415;16.60000038;533202.75;152619.25
5595;1720416;16;533203.25;152619.25
5596;1720417;3.799999952;533203.75;152619.25
5597;1720418;15.39999962;533204.25;152619.25
5598;1720419;14;533204.75;152619.25
5599;1720420;14.30000019;533205.25;152619.25
5600;1720421;14.39999962;533205.75;152619.25
5601;1720422;14.10000038;533206.25;152619.25
5602;1720423;14.69999981;533206.75;152619.25
5603;1720424;14.39999962;533207.25;152619.25
5604;1720425;12.80000019;533207.75;152619.25
5605;1720426;12.19999981;533208.25;152619.25
5606;1720427;10.89999962;533208.75;152619.25
5607;1720428;11;533209.25;152619.25
5608;1720429;5.199999809;533209.75;152619.25
5609;1720430;6.099999905;533210.25;152619.25
5610;1720431;6.099999905;533210.75;152619.25
5611;1720432;6.400000095;533211.25;152619.25
5612;1720433;4.699999809;533211.75;152619.25
5614;1721833;12.89999962;533185.25;152618.75
5615;1721834;9.699999809;533195.75;152618.75
5616;1721835;9.800000191;533196.25;152618.75
5617;1721836;10.5;533196.75;152618.75
5618;1721837;11.60000038;533197.25;152618.75
5619;1721838;10.5;533197.75;152618.75
5620;1721839;13.30000019;533198.25;152618.75
5621;1721840;12.5;533198.75;152618.75
5622;1721841;7;533199.25;152618.75
5623;1721842;15.30000019;533199.75;152618.75
5624;1721843;14.80000019;533200.25;152618.75
5625;1721844;14.5;533200.75;152618.75
5626;1721845;15;533201.25;152618.75
5627;1721846;15;533201.75;152618.75
5628;1721847;15.10000038;533202.25;152618.75
5629;1721848;16;533202.75;152618.75
5630;1721849;15.80000019;533203.25;152618.75
5631;1721850;16.20000076;533203.75;152618.75
5632;1721851;15.5;533204.25;152618.75
5633;1721852;10.30000019;533204.75;152618.75
5634;1721853;14.5;533205.25;152618.75
5635;1721854;12.19999981;533205.75;152618.75
5636;1721855;7.800000191;533206.25;152618.75
5637;1721856;13;533206.75;152618.75
5638;1721857;13.5;533207.25;152618.75
5639;1721858;11.89999962;533207.75;152618.75
5640;1721859;11.60000038;533208.25;152618.75
5641;1721860;12.19999981;533208.75;152618.75
5642;1721861;7.599999905;533209.25;152618.75
5643;1721862;4.5;533209.75;152618.75
5644;1721863;7.900000095;533210.25;152618.75
5645;1721864;7.800000191;533210.75;152618.75
5646;1721865;6.199999809;533211.25;152618.75
5647;1721866;5.599999905;533211.75;152618.75
5648;1721867;5.800000191;533212.25;152618.75
5653;1723244;11.19999981;533175.25;152618.25
5654;1723245;10.5;533195.75;152618.25
5655;1723246;9.600000381;533196.25;152618.25
5656;1723247;11.89999962;533196.75;152618.25
5657;1723248;12.10000038;533197.25;152618.25
5658;1723249;14.5;533197.75;152618.25
5659;1723250;15;533198.25;152618.25
5660;1723251;12.80000019;533198.75;152618.25
5661;1723252;13.5;533199.25;152618.25
5662;1723253;15.10000038;533199.75;152618.25
5663;1723254;10;533200.25;152618.25
5664;1723255;14.10000038;533200.75;152618.25
5665;1723256;14.80000019;533201.25;152618.25
5666;1723257;15.30000019;533201.75;152618.25
5667;1723258;16.20000076;533202.25;152618.25
5668;1723259;16.20000076;533202.75;152618.25
5669;1723260;16.10000038;533203.25;152618.25
5670;1723261;15.39999962;533203.75;152618.25
5671;1723262;15.60000038;533204.25;152618.25
5672;1723263;11.30000019;533204.75;152618.25
5673;1723264;9.800000191;533205.25;152618.25
5674;1723265;15;533205.75;152618.25
5675;1723266;7.5;533206.25;152618.25
5676;1723267;14.19999981;533206.75;152618.25
5677;1723268;13.69999981;533207.25;152618.25
5678;1723269;13.39999962;533207.75;152618.25
5679;1723270;10.39999962;533208.25;152618.25
5680;1723271;7.300000191;533208.75;152618.25
5681;1723272;8.300000191;533209.25;152618.25
5682;1723273;6.800000191;533209.75;152618.25
5683;1723274;7.400000095;533210.25;152618.25
5684;1723275;7.900000095;533210.75;152618.25
5685;1723276;7.699999809;533211.25;152618.25
5686;1723277;5.400000095;533211.75;152618.25
5687;1723278;3.799999952;533212.75;152618.25
5688;1723279;3.700000048;533213.25;152618.25
5689;1723280;3.700000048;533213.75;152618.25
5693;1724624;11.30000019;533175.25;152617.75
5694;1724625;5.900000095;533195.25;152617.75
5695;1724626;9.699999809;533195.75;152617.75
5696;1724627;10.30000019;533196.25;152617.75
5697;1724628;11;533196.75;152617.75
5698;1724629;13.30000019;533197.25;152617.75
5699;1724630;12.89999962;533197.75;152617.75
5700;1724631;14.30000019;533198.25;152617.75
5701;1724632;14.30000019;533198.75;152617.75
5702;1724633;14.80000019;533199.25;152617.75
5703;1724634;14.80000019;533199.75;152617.75
5704;1724635;14.30000019;533200.25;152617.75
5705;1724636;9;533200.75;152617.75
5706;1724637;15.69999981;533201.25;152617.75
5707;1724638;14.30000019;533201.75;152617.75
5708;1724639;13.19999981;533202.25;152617.75
5709;1724640;14.89999962;533202.75;152617.75
5710;1724641;15.30000019;533203.25;152617.75
5711;1724642;15.30000019;533203.75;152617.75
5712;1724643;15.39999962;533204.25;152617.75
5713;1724644;16.39999962;533204.75;152617.75
5714;1724645;17.29999924;533205.25;152617.75
5715;1724646;14.10000038;533205.75;152617.75
5716;1724647;15.10000038;533206.25;152617.75
5717;1724648;13.39999962;533206.75;152617.75
5718;1724649;13.19999981;533207.25;152617.75
5719;1724650;11.89999962;533207.75;152617.75
5720;1724651;12.19999981;533208.25;152617.75
5721;1724652;11.89999962;533208.75;152617.75
5722;1724653;11.39999962;533209.25;152617.75
5723;1724654;9.899999619;533209.75;152617.75
5724;1724655;9.5;533210.25;152617.75
5725;1724656;9;533210.75;152617.75
5726;1724657;7.900000095;533211.25;152617.75
5727;1724658;8.100000381;533211.75;152617.75
5728;1724659;8.199999809;533212.25;152617.75
5729;1724660;3.799999952;533212.75;152617.75
5730;1724661;3.700000048;533213.25;152617.75
5731;1724662;3.599999905;533213.75;152617.75
5733;1726036;5.599999905;533194.75;152617.25
5734;1726037;8.199999809;533195.25;152617.25
5735;1726038;7.699999809;533195.75;152617.25
5736;1726039;11.39999962;533196.25;152617.25
5737;1726040;10.80000019;533196.75;152617.25
5738;1726041;11.39999962;533197.25;152617.25
5739;1726042;14.80000019;533197.75;152617.25
5740;1726043;14.39999962;533198.25;152617.25
5741;1726044;13.5;533198.75;152617.25
5742;1726045;14;533199.25;152617.25
5743;1726046;11;533199.75;152617.25
5744;1726047;10.39999962;533200.25;152617.25
5745;1726048;14.80000019;533200.75;152617.25
5746;1726049;17;533201.25;152617.25
5747;1726050;14.89999962;533201.75;152617.25
5748;1726051;16.10000038;533202.25;152617.25
5749;1726052;14.30000019;533202.75;152617.25
5750;1726053;11.39999962;533203.25;152617.25
5751;1726054;11.30000019;533203.75;152617.25
5752;1726055;11.30000019;533204.25;152617.25
5753;1726056;17.29999924;533204.75;152617.25
5754;1726057;17.70000076;533205.25;152617.25
5755;1726058;17.70000076;533205.75;152617.25
5756;1726059;11.69999981;533206.25;152617.25
5757;1726060;11.10000038;533206.75;152617.25
5758;1726061;11.89999962;533207.25;152617.25
5759;1726062;11.80000019;533207.75;152617.25
5760;1726063;11.89999962;533208.25;152617.25
5761;1726064;12.19999981;533208.75;152617.25
5762;1726065;9.399999619;533209.25;152617.25
5763;1726066;10;533209.75;152617.25
5764;1726067;9.300000191;533210.25;152617.25
5765;1726068;9;533210.75;152617.25
5766;1726069;9;533211.25;152617.25
5767;1726070;7.900000095;533211.75;152617.25
5768;1726071;8.399999619;533212.25;152617.25
5769;1726072;8.199999809;533212.75;152617.25
5770;1726073;3.599999905;533213.25;152617.25
5771;1726074;3.799999952;533213.75;152617.25
5772;1727462;11.39999962;533175.25;152616.75
5773;1727463;5.800000191;533194.75;152616.75
5774;1727464;5.699999809;533195.25;152616.75
5775;1727465;6.699999809;533195.75;152616.75
5776;1727466;10.80000019;533196.25;152616.75
5777;1727467;12;533196.75;152616.75
5778;1727468;12.89999962;533197.25;152616.75
5779;1727469;14.60000038;533197.75;152616.75
5780;1727470;14.30000019;533198.25;152616.75
5781;1727471;13.30000019;533198.75;152616.75
5782;1727472;11.30000019;533199.25;152616.75
5783;1727473;12.30000019;533199.75;152616.75
5784;1727474;9.5;533200.25;152616.75
5785;1727475;15.80000019;533200.75;152616.75
5786;1727476;16.60000038;533201.25;152616.75
5787;1727477;16.79999924;533201.75;152616.75
5788;1727478;18.20000076;533202.25;152616.75
5789;1727479;17.70000076;533202.75;152616.75
5790;1727480;18.10000038;533203.25;152616.75
5791;1727481;10.19999981;533203.75;152616.75
5792;1727482;17.39999962;533204.25;152616.75
5793;1727483;17.79999924;533204.75;152616.75
5794;1727484;17.10000038;533205.25;152616.75
5795;1727485;17.79999924;533205.75;152616.75
5796;1727486;14.80000019;533206.25;152616.75
5797;1727487;17.5;533206.75;152616.75
5798;1727488;8.600000381;533207.25;152616.75
5799;1727489;12.60000038;533207.75;152616.75
5800;1727490;8.399999619;533208.25;152616.75
5801;1727491;9.5;533208.75;152616.75
5802;1727492;9.399999619;533209.25;152616.75
5803;1727493;9;533209.75;152616.75
5804;1727494;10;533210.25;152616.75
5805;1727495;10.10000038;533210.75;152616.75
5806;1727496;10.39999962;533211.25;152616.75
5807;1727497;8.899999619;533211.75;152616.75
5808;1727498;8;533212.25;152616.75
5809;1727499;8;533212.75;152616.75
5810;1727500;7.800000191;533213.25;152616.75
5811;1728890;5.800000191;533194.75;152616.25
5812;1728891;7.900000095;533195.25;152616.25
5813;1728892;8.699999809;533195.75;152616.25
5814;1728893;12;533196.25;152616.25
5815;1728894;12;533196.75;152616.25
5816;1728895;11.5;533197.25;152616.25
5817;1728896;13.30000019;533197.75;152616.25
5818;1728897;14.69999981;533198.25;152616.25
5819;1728898;15.30000019;533198.75;152616.25
5820;1728899;15.10000038;533199.25;152616.25
5821;1728900;14.5;533199.75;152616.25
5822;1728901;9.300000191;533200.25;152616.25
5823;1728902;9.5;533200.75;152616.25
5824;1728903;12.60000038;533201.25;152616.25
5825;1728904;15.5;533202.25;152616.25
5826;1728905;17.5;533202.75;152616.25
5827;1728906;18.29999924;533203.25;152616.25
5828;1728907;16.70000076;533203.75;152616.25
5829;1728908;16.29999924;533204.25;152616.25
5830;1728909;18.10000038;533204.75;152616.25
5831;1728910;18.29999924;533205.25;152616.25
5832;1728911;16.39999962;533205.75;152616.25
5833;1728912;15.10000038;533206.25;152616.25
5834;1728913;17;533206.75;152616.25
5835;1728914;15.30000019;533207.25;152616.25
5836;1728915;13.89999962;533207.75;152616.25
5837;1728916;14.80000019;533208.25;152616.25
5838;1728917;9.600000381;533208.75;152616.25
5839;1728918;9.5;533209.25;152616.25
5840;1728919;11.80000019;533209.75;152616.25
5841;1728920;9.600000381;533210.25;152616.25
5842;1728921;10.30000019;533210.75;152616.25
5843;1728922;9.899999619;533211.25;152616.25
5844;1728923;9.100000381;533211.75;152616.25
5845;1728924;9.399999619;533212.25;152616.25
5846;1728925;7.300000191;533212.75;152616.25
5847;1728926;5.199999809;533213.25;152616.25
5848;1730319;5.699999809;533194.75;152615.75
5849;1730320;4.699999809;533195.25;152615.75
5850;1730321;10.39999962;533195.75;152615.75
5851;1730322;9.600000381;533196.25;152615.75
5852;1730323;12.39999962;533196.75;152615.75
5853;1730324;13.30000019;533197.25;152615.75
5854;1730325;14.30000019;533197.75;152615.75
5855;1730326;14.30000019;533198.25;152615.75
5856;1730327;14.89999962;533198.75;152615.75
5857;1730328;14.5;533199.25;152615.75
5858;1730329;11.30000019;533199.75;152615.75
5859;1730330;14.19999981;533200.25;152615.75
5860;1730331;17.70000076;533200.75;152615.75
5861;1730332;12;533201.25;152615.75
5862;1730333;8.699999809;533201.75;152615.75
5863;1730334;16.39999962;533202.25;152615.75
5864;1730335;15.19999981;533202.75;152615.75
5865;1730336;18.89999962;533203.25;152615.75
5866;1730337;19.20000076;533203.75;152615.75
5867;1730338;12.30000019;533204.25;152615.75
5868;1730339;17.79999924;533204.75;152615.75
5869;1730340;18.70000076;533205.25;152615.75
5870;1730341;16.79999924;533205.75;152615.75
5871;1730342;16.20000076;533206.25;152615.75
5872;1730343;16.10000038;533206.75;152615.75
5873;1730344;15.89999962;533207.25;152615.75
5874;1730345;15.89999962;533207.75;152615.75
5875;1730346;14.69999981;533208.25;152615.75
5876;1730347;12.30000019;533208.75;152615.75
5877;1730348;12.5;533209.25;152615.75
5878;1730349;12.19999981;533209.75;152615.75
5879;1730350;11.19999981;533210.25;152615.75
5880;1730351;10.39999962;533210.75;152615.75
5881;1730352;8.5;533211.25;152615.75
5882;1730353;8.600000381;533211.75;152615.75
5883;1730354;6.400000095;533212.25;152615.75
5884;1730355;6.800000191;533212.75;152615.75
5885;1730356;5;533213.25;152615.75
5886;1730357;5.599999905;533213.75;152615.75
5887;1731780;8.5;533195.25;152615.25
5888;1731781;9.300000191;533195.75;152615.25
5889;1731782;10.60000038;533196.25;152615.25
5890;1731783;13.30000019;533196.75;152615.25
5891;1731784;13.19999981;533197.25;152615.25
5892;1731785;13.60000038;533197.75;152615.25
5893;1731786;14.5;533198.25;152615.25
5894;1731787;15;533198.75;152615.25
5895;1731788;14.39999962;533199.25;152615.25
5896;1731789;14.5;533199.75;152615.25
5897;1731790;17.70000076;533200.25;152615.25
5898;1731791;17.29999924;533200.75;152615.25
5899;1731792;16.70000076;533201.25;152615.25
5900;1731793;18.5;533201.75;152615.25
5901;1731794;17.79999924;533202.25;152615.25
5902;1731795;18.70000076;533202.75;152615.25
5903;1731796;18.60000038;533203.25;152615.25
5904;1731797;18.5;533203.75;152615.25
5905;1731798;17.89999962;533204.25;152615.25
5906;1731799;17.20000076;533204.75;152615.25
5907;1731800;17.60000038;533205.25;152615.25
5908;1731801;16.79999924;533205.75;152615.25
5909;1731802;17.5;533206.25;152615.25
5910;1731803;14.89999962;533206.75;152615.25
5911;1731804;14.80000019;533207.25;152615.25
5912;1731805;11.10000038;533207.75;152615.25
5913;1731806;12;533208.25;152615.25
5914;1731807;12.5;533208.75;152615.25
5915;1731808;12.30000019;533209.25;152615.25
5916;1731809;12;533209.75;152615.25
5917;1731810;10.80000019;533210.25;152615.25
5918;1731811;11.19999981;533210.75;152615.25
5919;1731812;11.89999962;533211.25;152615.25
5920;1731813;8.800000191;533211.75;152615.25
5921;1731814;8.699999809;533212.25;152615.25
5922;1731815;7.099999905;533212.75;152615.25
5923;1731816;7.099999905;533213.25;152615.25
5924;1733214;5.800000191;533195.25;152614.75
5925;1733215;11.5;533195.75;152614.75
5926;1733216;10.19999981;533196.25;152614.75
5927;1733217;9.899999619;533196.75;152614.75
5928;1733218;13.5;533197.25;152614.75
5929;1733219;13.10000038;533197.75;152614.75
5930;1733220;13.60000038;533198.25;152614.75
5931;1733221;13.69999981;533198.75;152614.75
5932;1733222;15.19999981;533199.25;152614.75
5933;1733223;12;533199.75;152614.75
5934;1733224;11.89999962;533200.25;152614.75
5935;1733225;11.80000019;533200.75;152614.75
5936;1733226;17.20000076;533201.25;152614.75
5937;1733227;17.20000076;533201.75;152614.75
5938;1733228;17.60000038;533202.25;152614.75
5939;1733229;19.5;533202.75;152614.75
5940;1733230;18.29999924;533203.25;152614.75
5941;1733231;17.10000038;533203.75;152614.75
5942;1733232;15.5;533204.25;152614.75
5943;1733233;7.400000095;533204.75;152614.75
5944;1733234;18;533205.25;152614.75
5945;1733235;17.5;533205.75;152614.75
5946;1733236;17.79999924;533206.25;152614.75
5947;1733237;11.69999981;533206.75;152614.75
5948;1733238;14.89999962;533207.25;152614.75
5949;1733239;11.60000038;533207.75;152614.75
5950;1733240;14.5;533208.25;152614.75
5951;1733241;12.30000019;533208.75;152614.75
5952;1733242;11.89999962;533209.25;152614.75
5953;1733243;10.30000019;533209.75;152614.75
5954;1733244;10.5;533210.25;152614.75
5955;1733245;11.39999962;533210.75;152614.75
5956;1733246;9;533211.25;152614.75
5957;1733247;8.5;533211.75;152614.75
5958;1733248;8.899999619;533212.25;152614.75
5959;1733249;7.400000095;533212.75;152614.75
5960;1733250;8;533213.25;152614.75
5961;1733251;8;533213.75;152614.75
5962;1734630;7.099999905;533195.25;152614.25
5963;1734631;10.69999981;533195.75;152614.25
5964;1734632;10.60000038;533196.25;152614.25
5965;1734633;9.699999809;533196.75;152614.25
5966;1734634;13.60000038;533197.25;152614.25
5967;1734635;13.19999981;533197.75;152614.25
5968;1734636;12.89999962;533198.25;152614.25
5969;1734637;14.5;533198.75;152614.25
5970;1734638;14.89999962;533199.25;152614.25
5971;1734639;14.80000019;533199.75;152614.25
5972;1734640;6.099999905;533200.25;152614.25
5973;1734641;18.70000076;533200.75;152614.25
5974;1734642;18.39999962;533201.25;152614.25
5975;1734643;16.89999962;533201.75;152614.25
5976;1734644;17.79999924;533202.25;152614.25
5977;1734645;19.29999924;533202.75;152614.25
5978;1734646;19.79999924;533203.25;152614.25
5979;1734647;18.10000038;533203.75;152614.25
